track_id,lesson_id,level_id,topic_id,track,topic,subtopic,level,content_type,youtube_link,article_url,duration_minutes,description_en,project_idea
TRK-002,L0232,LVL-001,DA-T05,Data Analysis,SQL,SQL: INSERT INTO,beginner,explanation,https://youtu.be/2nW6-tVDPR4,https://www.sqltutorial.org/sql-insert,30,Explaining INSERT INTO,
TRK-002,L0233,LVL-001,DA-T05,Data Analysis,SQL,SQL: SELECT and FROM,beginner,explanation,https://youtu.be/p3qvj9hO_Bo,https://www.sqltutorial.org/sql-select,35,Explaining SELECT statement,
TRK-002,L0234,LVL-001,DA-T05,Data Analysis,SQL,SQL: WHERE and Comparison Operators,beginner,explanation,https://youtu.be/7S_tz1z_5bA,https://www.sqltutorial.org/sql-where,35,Explaining WHERE clause,
TRK-002,L0235,LVL-001,DA-T05,Data Analysis,SQL,SQL: AND OR NOT,beginner,explanation,https://youtu.be/7S_tz1z_5bA,,25,"Explaining AND, OR, NOT in SQL",
TRK-002,L0236,LVL-001,DA-T05,Data Analysis,SQL,SQL: ORDER BY and LIMIT,beginner,explanation,https://youtu.be/p3qvj9hO_Bo,,25,Explaining ORDER BY and LIMIT,
TRK-002,L0237,LVL-001,DA-T05,Data Analysis,SQL,SQL: UPDATE and DELETE,beginner,explanation,https://youtu.be/2nW6-tVDPR4,,30,Explaining UPDATE and DELETE,
TRK-002,L0238,LVL-001,DA-T05,Data Analysis,SQL,SQL: INNER JOIN,beginner,explanation,https://youtu.be/2HVMiPPuPIM,https://www.sqltutorial.org/sql-inner-join,40,Explaining INNER JOIN,
TRK-002,L0239,LVL-001,DA-T05,Data Analysis,SQL,SQL: LEFT JOIN & RIGHT JOIN,beginner,explanation,https://youtu.be/2HVMiPPuPIM,,35,Explaining LEFT and RIGHT JOIN,
TRK-002,L0240,LVL-001,DA-T05,Data Analysis,SQL,Article: Complete SQLTutorial.org,beginner,article,,https://www.sqltutorial.org,0,Best free SQL reference,
TRK-002,L0241,LVL-002,DA-T01,Data Analysis,Python,Python: File Handling - Reading and Writing Files,intermediate,explanation,https://youtu.be/aequTxAvQq4,https://docs.python.org/3/tutorial/inputoutput.html,40,Explaining file handling in Python,
TRK-002,L0242,LVL-002,DA-T01,Data Analysis,Python,Python: Error Handling - try except finally,intermediate,explanation,https://youtu.be/NIq3qLaHCIs,https://docs.python.org/3/tutorial/errors.html,35,Explaining error handling,
TRK-002,L0243,LVL-002,DA-T01,Data Analysis,Python,Python: OOP - Classes and Objects,intermediate,explanation,https://youtu.be/JeznW_7DlB0,https://docs.python.org/3/tutorial/classes.html,55,Explaining object-oriented programming,
TRK-002,L0244,LVL-002,DA-T01,Data Analysis,Python,Python: OOP - Inheritance and Encapsulation,intermediate,explanation,https://youtu.be/Ej_02ICOIgs,,45,Explaining advanced OOP concepts,
TRK-002,L0245,LVL-002,DA-T01,Data Analysis,Python,Python: Regular Expressions for Data,intermediate,explanation,https://youtu.be/K8L6KVGG-7o,https://docs.python.org/3/howto/regex.html,45,Explaining regular expressions,
TRK-002,L0246,LVL-002,DA-T01,Data Analysis,Python,NumPy: Arrays and Operations,intermediate,explanation,https://youtu.be/QUT1VHiLmmI,https://numpy.org/doc/stable/user/quickstart.html,70,Explaining NumPy arrays and operations,
TRK-002,L0247,LVL-002,DA-T01,Data Analysis,Python,NumPy: Array Slicing and Indexing,intermediate,explanation,https://youtu.be/QUT1VHiLmmI,,40,Explaining NumPy array indexing,
TRK-002,L0248,LVL-002,DA-T01,Data Analysis,Python,Project: Automated Report Generator with Python,intermediate,project,https://youtu.be/r-uOLxNrNk8,,80,Automated report generator project,
TRK-002,L0249,LVL-002,DA-T03,Data Analysis,Pandas,"Pandas: Handling Missing Values - isna, dropna, fillna",intermediate,explanation,https://youtu.be/ZOX18HfLHGQ,https://pandas.pydata.org/docs/user_guide/missing_data.html,45,Explaining missing value handling,
TRK-002,L0250,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Data Types and astype,intermediate,explanation,https://youtu.be/iYie42M1ZyU,,35,Explaining data types and astype,
TRK-002,L0251,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Duplicates - duplicated drop_duplicates,intermediate,explanation,https://youtu.be/iYie42M1ZyU,,30,Explaining duplicate detection and removal,
TRK-002,L0252,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: String Operations - str accessor,intermediate,explanation,https://youtu.be/bofaC0IckHo,https://pandas.pydata.org/docs/user_guide/text.html,40,Explaining Pandas string operations,
TRK-002,L0253,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Apply and Lambda Functions,intermediate,explanation,https://youtu.be/P_q0tkYqvSk,https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.apply.html,40,Explaining apply and lambda functions,
TRK-002,L0254,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: GroupBy - Grouping Data,intermediate,explanation,https://youtu.be/txMdrV1Ut64,https://pandas.pydata.org/docs/user_guide/groupby.html,50,Explaining GroupBy,
TRK-002,L0255,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Aggregation - agg with GroupBy,intermediate,explanation,https://youtu.be/txMdrV1Ut64,,35,Explaining aggregation with GroupBy,
TRK-002,L0256,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Merge - How to Combine DataFrames,intermediate,explanation,https://youtu.be/s4QjeAob6TU,https://pandas.pydata.org/docs/user_guide/merging.html,50,Explaining DataFrame merging,
TRK-002,L0257,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Concat and Join,intermediate,explanation,https://youtu.be/s4QjeAob6TU,,35,Explaining concat and join,
TRK-002,L0258,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Pivot Tables,intermediate,explanation,https://youtu.be/5yFox2cReTw,https://pandas.pydata.org/docs/user_guide/reshaping.html,40,Explaining pivot tables,
TRK-002,L0259,LVL-002,DA-T03,Data Analysis,Pandas,Pandas: Time Series - datetime index and resample,intermediate,explanation,https://youtu.be/r_ZWezEONCg,https://pandas.pydata.org/docs/user_guide/timeseries.html,50,Explaining time series basics,
TRK-002,L0260,LVL-002,DA-T03,Data Analysis,Pandas,Pandas Project: Supermarket Sales Analysis,intermediate,project,https://youtu.be/Liv6eeb1VfE,,90,Supermarket sales analysis project,
TRK-002,L0261,LVL-002,DA-T03,Data Analysis,Pandas,Pandas Project: Students Performance Analysis,intermediate,project,https://youtu.be/iYie42M1ZyU,,75,Students performance analysis project,
TRK-002,L0262,LVL-002,DA-T03,Data Analysis,Pandas,Article: Official Pandas User Guide,intermediate,article,,https://pandas.pydata.org/docs/user_guide,0,Official Pandas user guide,
TRK-002,L0263,LVL-002,DA-T06,Data Analysis,EDA,EDA: What Is It and Its Steps from Start to Finish,intermediate,explanation,https://youtu.be/xi0vhXFPegw,https://www.ibm.com/topics/exploratory-data-analysis,50,Introduction to exploratory data analysis,
TRK-002,L0264,LVL-002,DA-T06,Data Analysis,EDA,EDA: Univariate Analysis - Single Variable Analysis,intermediate,explanation,https://youtu.be/kDU7qpWVsAQ,,45,Explaining univariate analysis,
TRK-002,L0265,LVL-002,DA-T06,Data Analysis,EDA,EDA: Bivariate Analysis - Relationship Between Two Variables,intermediate,explanation,https://youtu.be/kDU7qpWVsAQ,,45,Explaining bivariate analysis,
TRK-002,L0266,LVL-002,DA-T06,Data Analysis,EDA,EDA: Correlation Matrix and Interpretation,intermediate,explanation,https://youtu.be/xi0vhXFPegw,,40,Explaining Pearson and Spearman correlation,
TRK-002,L0267,LVL-002,DA-T06,Data Analysis,EDA,EDA: Outliers - Detection and Handling,intermediate,explanation,https://youtu.be/rzFX5NWojp0,,40,Explaining outlier detection,
TRK-002,L0268,LVL-002,DA-T06,Data Analysis,EDA,EDA: Categorical vs Numerical Analysis,intermediate,explanation,https://youtu.be/xi0vhXFPegw,,35,Explaining categorical vs numerical data,
TRK-002,L0269,LVL-002,DA-T06,Data Analysis,EDA,EDA Project: Complete Titanic Dataset EDA,intermediate,project,https://youtu.be/I3FBJdiExcg,,90,Titanic dataset EDA project,
TRK-002,L0270,LVL-002,DA-T06,Data Analysis,EDA,EDA Project: Airbnb NYC EDA,intermediate,project,https://youtu.be/nT3WXslGqUo,,80,Airbnb NYC EDA project,
TRK-002,L0271,LVL-002,DA-T06,Data Analysis,EDA,EDA Project: Netflix Dataset EDA,intermediate,project,https://youtu.be/7oa9dzQdiCw,,75,Netflix dataset EDA project,
TRK-002,L0272,LVL-002,DA-T06,Data Analysis,EDA,Article: Kaggle Notebooks for EDA,intermediate,article,,https://www.kaggle.com/code?searchQuery=EDA,0,Best EDA notebooks on Kaggle,
TRK-002,L0273,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: Correlation - Pearson & Spearman,intermediate,explanation,https://youtu.be/aq8VU5KLmkY,,50,Explaining Pearson and Spearman correlation,
TRK-002,L0274,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: Linear Regression - Concepts,intermediate,explanation,https://youtu.be/CtsRRUddV2s,https://www.khanacademy.org/math/statistics-probability/describing-relationships-quantitative-data,55,Explaining linear regression concepts,
TRK-002,L0275,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: Hypothesis Testing - Concepts,intermediate,explanation,https://youtu.be/0zZYBALbZgg,,60,Explaining hypothesis testing,
TRK-002,L0276,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: p-value and Significance Level,intermediate,explanation,https://youtu.be/vemZtEM63GY,,45,Explaining p-value and significance level,
TRK-002,L0277,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: Confidence Intervals,intermediate,explanation,https://youtu.be/MzvRQFYUEFU,,40,Explaining confidence intervals,
TRK-002,L0278,LVL-002,DA-T02,Data Analysis,Statistics,Statistics: t-test and Chi-Square Test,intermediate,explanation,https://youtu.be/pTFwhFSCPbc,,50,Explaining t-test and chi-square test,
TRK-002,L0279,LVL-002,DA-T02,Data Analysis,Statistics,Statistics Project: Statistical Analysis on a Real Dataset,intermediate,project,https://youtu.be/ZCekMoXDNJQ,,70,Statistical analysis project,
TRK-002,L0280,LVL-002,DA-T02,Data Analysis,Statistics,Article: StatQuest - All Concepts Simplified,intermediate,article,,https://www.youtube.com/@statquest,0,Best statistics YouTube channel,
TRK-002,L0281,LVL-002,DA-T04,Data Analysis,Visualization,Seaborn: Boxplot & Violin Plot,intermediate,explanation,https://youtu.be/6GUZXDef2U0,https://seaborn.pydata.org/tutorial/categorical.html,35,Explaining boxplot and violin plot,
TRK-002,L0282,LVL-002,DA-T04,Data Analysis,Visualization,Seaborn: Heatmap and Correlation Visualization,intermediate,explanation,https://youtu.be/oBJRwRFaIyI,,35,Explaining heatmap visualization,
TRK-002,L0283,LVL-002,DA-T04,Data Analysis,Visualization,Seaborn: Pairplot,intermediate,explanation,https://youtu.be/6GUZXDef2U0,,25,Explaining pairplot,
TRK-002,L0284,LVL-002,DA-T04,Data Analysis,Visualization,Seaborn: FacetGrid - Repeating Plots on Subsets,intermediate,explanation,https://youtu.be/6GUZXDef2U0,https://seaborn.pydata.org/tutorial/axis_grids.html,30,Explaining FacetGrid,
TRK-002,L0285,LVL-002,DA-T04,Data Analysis,Visualization,Plotly: Basic Interactive Charts,intermediate,explanation,https://youtu.be/GGL6U0k8WYA,https://plotly.com/python/getting-started,45,Introduction to Plotly,
TRK-002,L0286,LVL-002,DA-T04,Data Analysis,Visualization,"Plotly: Bar, Pie, Scatter with Plotly Express",intermediate,explanation,https://youtu.be/GGL6U0k8WYA,https://plotly.com/python/plotly-express,35,Explaining Plotly Express charts,
TRK-002,L0287,LVL-002,DA-T04,Data Analysis,Visualization,Visualization Project: COVID-19 Data Dashboard,intermediate,project,https://youtu.be/nT3WXslGqUo,,80,COVID-19 data dashboard project,
TRK-002,L0288,LVL-002,DA-T04,Data Analysis,Visualization,Article: Seaborn Official Tutorial,intermediate,article,,https://seaborn.pydata.org/tutorial.html,0,Official Seaborn tutorial,
TRK-002,L0289,LVL-002,DA-T05,Data Analysis,SQL,SQL: GROUP BY and HAVING,intermediate,explanation,https://youtu.be/7yeOFtKxBMg,https://www.sqltutorial.org/sql-group-by,45,Explaining GROUP BY and HAVING,
TRK-002,L0290,LVL-002,DA-T05,Data Analysis,SQL,SQL: Aggregate Functions - COUNT SUM AVG MAX MIN,intermediate,explanation,https://youtu.be/7S_tz1z_5bA,,40,Explaining aggregate functions,
TRK-002,L0291,LVL-002,DA-T05,Data Analysis,SQL,SQL: Subqueries - Nested Queries,intermediate,explanation,https://youtu.be/nWeW3sCmD2k,https://www.sqltutorial.org/sql-subquery,50,Explaining SQL subqueries,
TRK-002,L0292,LVL-002,DA-T05,Data Analysis,SQL,SQL: CTEs - Common Table Expressions,intermediate,explanation,https://youtu.be/m1KcNV-Zhmc,,50,Explaining common table expressions,
TRK-002,L0293,LVL-002,DA-T05,Data Analysis,SQL,SQL: CASE WHEN - Conditions in SQL,intermediate,explanation,https://youtu.be/Aw7yvGPtDUM,,35,Explaining CASE WHEN in SQL,
TRK-002,L0294,LVL-002,DA-T05,Data Analysis,SQL,SQL: String Functions - UPPER LOWER TRIM SUBSTR,intermediate,explanation,https://youtu.be/7S_tz1z_5bA,,30,Explaining SQL string functions,
TRK-002,L0295,LVL-002,DA-T05,Data Analysis,SQL,SQL: Date Functions,intermediate,explanation,https://youtu.be/7S_tz1z_5bA,,30,Explaining SQL date functions,
TRK-002,L0296,LVL-002,DA-T05,Data Analysis,SQL,SQL Project: E-Commerce Database Analysis,intermediate,project,https://youtu.be/sHQhKDMBUhU,,75,E-commerce database analysis project,
TRK-002,L0297,LVL-002,DA-T05,Data Analysis,SQL,SQL Project: HR Database Analysis,intermediate,project,https://youtu.be/HXV3zeQKqGY,,70,HR database analysis project,
TRK-002,L0298,LVL-002,DA-T05,Data Analysis,SQL,Article: Mode Analytics SQL Tutorial,intermediate,article,,https://mode.com/sql-tutorial,0,Best SQL tutorial for data analysis,
TRK-002,L0299,LVL-003,DA-T01,Data Analysis,Python,Python: Decorators - Creation and Usage,advanced,tutorial,https://youtu.be/FsAPt_9Bf3U,https://realpython.com/primer-on-python-decorators,50,Explaining Python decorators,
TRK-002,L0300,LVL-003,DA-T01,Data Analysis,Python,Python: Generators and Iterators,advanced,tutorial,https://youtu.be/bD05uGo_sVI,https://realpython.com/introduction-to-python-generators,45,Explaining generators and iterators,
TRK-002,L0301,LVL-003,DA-T01,Data Analysis,Python,Python: Context Managers,advanced,tutorial,https://youtu.be/PoZOF0jJRRs,,35,Explaining context managers,
TRK-002,L0302,LVL-003,DA-T01,Data Analysis,Python,Python: Multiprocessing & Threading,advanced,tutorial,https://youtu.be/IEEhzQoKtQU,https://realpython.com/python-concurrency,55,Explaining multiprocessing and threading,
TRK-002,L0303,LVL-003,DA-T01,Data Analysis,Python,Python: Performance Profiling & Optimization,advanced,tutorial,https://youtu.be/8qEnExGLZfY,https://realpython.com/python-timer,50,Explaining Python performance profiling,
TRK-002,L0304,LVL-003,DA-T01,Data Analysis,Python,Python: Virtual Environments & Packaging,advanced,tutorial,https://youtu.be/KxvKCSwlUv8,https://docs.python.org/3/library/venv.html,35,Explaining virtual environments,
TRK-002,L0305,LVL-003,DA-T01,Data Analysis,Python,Project: Automated ETL Pipeline,advanced,full_project,https://youtu.be/K2P4fDUVFuQ,,180,Automated ETL pipeline project,
TRK-002,L0306,LVL-003,DA-T01,Data Analysis,Python,Article: Real Python - Advanced Python,advanced,article,,https://realpython.com/tutorials/advanced,0,Deepest Python reference,
TRK-002,L0307,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Memory Optimization - dtypes and chunking,advanced,tutorial,https://youtu.be/u4_c2LDi4b8,https://pandas.pydata.org/docs/user_guide/scale.html,55,Explaining Pandas memory optimization,
TRK-002,L0308,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Multi-Index DataFrames,advanced,tutorial,https://youtu.be/tcRGa2soc-c,https://pandas.pydata.org/docs/user_guide/advanced.html,50,Explaining multi-index DataFrames,
TRK-002,L0309,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Advanced Reshaping - stack unstack melt,advanced,tutorial,https://youtu.be/tcRGa2soc-c,https://pandas.pydata.org/docs/user_guide/reshaping.html,45,"Explaining stack, unstack, and melt",
TRK-002,L0310,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Advanced Time Series - rolling shifting,advanced,tutorial,https://youtu.be/r_ZWezEONCg,,55,Explaining advanced time series operations,
TRK-002,L0311,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Style & Formatting for Display,advanced,tutorial,https://youtu.be/K2P4fDUVFuQ,https://pandas.pydata.org/docs/user_guide/style.html,35,Explaining Pandas style and formatting,
TRK-002,L0312,LVL-003,DA-T03,Data Analysis,Pandas,Pandas: Pandas + SQLAlchemy,advanced,tutorial,https://youtu.be/aUoy2AvP3Bs,,45,Explaining Pandas with SQLAlchemy,
TRK-002,L0313,LVL-003,DA-T03,Data Analysis,Pandas,Project: Financial Data Analysis,advanced,tutorial_and_project,https://youtu.be/2BW6xrHQFAg,,120,Financial data analysis project,
TRK-002,L0314,LVL-003,DA-T03,Data Analysis,Pandas,Article: Pandas Advanced Guide,advanced,article,,https://pandas.pydata.org/docs/user_guide/advanced.html,0,Advanced Pandas user guide,
TRK-002,L0315,LVL-003,DA-T06,Data Analysis,EDA,Feature Engineering: Encoding Categories,advanced,tutorial,https://youtu.be/ha_NMDD37MQ,https://www.kaggle.com/learn/feature-engineering,50,Explaining categorical encoding,
TRK-002,L0316,LVL-003,DA-T06,Data Analysis,EDA,Feature Engineering: Scaling and Normalization,advanced,tutorial,https://youtu.be/0FewiFHfzqY,,45,Explaining scaling and normalization,
TRK-002,L0317,LVL-003,DA-T06,Data Analysis,EDA,Feature Engineering: Feature Creation,advanced,tutorial,https://youtu.be/ha_NMDD37MQ,,50,Explaining feature creation,
TRK-002,L0318,LVL-003,DA-T06,Data Analysis,EDA,Feature Selection: Correlation and Importance,advanced,tutorial,https://youtu.be/0FewiFHfzqY,,45,Explaining feature selection methods,
TRK-002,L0319,LVL-003,DA-T06,Data Analysis,EDA,Storytelling with Data: Principles and Techniques,advanced,tutorial,https://youtu.be/8EMW7io4rSI,https://www.storytellingwithdata.com/blog,55,Explaining data storytelling principles,
TRK-002,L0320,LVL-003,DA-T06,Data Analysis,EDA,Storytelling: Creating a Professional Report,advanced,tutorial,https://youtu.be/8EMW7io4rSI,,45,Explaining professional report creation,
TRK-002,L0321,LVL-003,DA-T06,Data Analysis,EDA,Project: House Prices Full EDA & Feature Engineering,advanced,full_project,https://youtu.be/fwY9Qv96DJw,,180,House prices full EDA project,
TRK-002,L0322,LVL-003,DA-T06,Data Analysis,EDA,Article: Kaggle Feature Engineering Course,advanced,article,,https://www.kaggle.com/learn/feature-engineering,0,Free Kaggle feature engineering course,
TRK-002,L0323,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: Advanced Tests with SciPy,advanced,tutorial,https://youtu.be/ZCekMoXDNJQ,https://docs.scipy.org/doc/scipy/tutorial/stats.html,60,Explaining statistical testing with SciPy,
TRK-002,L0324,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: A/B Testing - Concept and Application,advanced,tutorial,https://youtu.be/DUNk4GPZ9bw,https://www.optimizely.com/optimization-glossary/ab-testing,60,Explaining A/B testing end-to-end,
TRK-002,L0325,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: Introduction to Bayesian Statistics,advanced,tutorial,https://youtu.be/HZGCoVF3YvM,https://www.probabilitycourse.com,55,Introduction to Bayesian statistics,
TRK-002,L0326,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: ANOVA Test,advanced,tutorial,https://youtu.be/0FewiFHfzqY,,45,Explaining ANOVA test,
TRK-002,L0327,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: Time Series Forecasting - ARIMA,advanced,tutorial,https://youtu.be/e8Yw4alG16Q,https://otexts.com/fpp3,70,Explaining time series forecasting with ARIMA,
TRK-002,L0328,LVL-003,DA-T02,Data Analysis,Statistics,Statistics: Advanced Regression Analysis,advanced,tutorial,https://youtu.be/ZCekMoXDNJQ,,55,Explaining advanced regression analysis,
TRK-002,L0329,LVL-003,DA-T02,Data Analysis,Statistics,Project: Sales Forecasting Project,advanced,full_project,https://youtu.be/CmykPqjS-as,,120,Sales forecasting project,
TRK-002,L0330,LVL-003,DA-T02,Data Analysis,Statistics,Article: Forecasting Principles & Practice (Free Book),advanced,article,,https://otexts.com/fpp3,0,Best free forecasting book,
TRK-002,L0331,LVL-003,DA-T04,Data Analysis,Visualization,Plotly Dash: What Is It and Creating Your First App,advanced,tutorial,https://youtu.be/hSPmj7mK6ng,https://dash.plotly.com/tutorial,60,Introduction to Plotly Dash,
TRK-002,L0332,LVL-003,DA-T04,Data Analysis,Visualization,Plotly Dash: Callbacks & Interactivity,advanced,tutorial,https://youtu.be/hSPmj7mK6ng,https://dash.plotly.com/basic-callbacks,55,Explaining Dash callbacks,
TRK-002,L0333,LVL-003,DA-T04,Data Analysis,Visualization,Plotly Dash: Layout & Styling,advanced,tutorial,https://youtu.be/hSPmj7mK6ng,,40,Explaining Dash layout and styling,
TRK-002,L0334,LVL-003,DA-T04,Data Analysis,Visualization,Power BI: Introduction and Creating Your First Report,advanced,tutorial,https://youtu.be/TmhQCQr_DCA,https://learn.microsoft.com/en-us/power-bi/fundamentals,70,Introduction to Power BI,
TRK-002,L0335,LVL-003,DA-T04,Data Analysis,Visualization,Power BI: DAX Basics,advanced,tutorial,https://youtu.be/QJw4HkagVWc,https://learn.microsoft.com/en-us/dax/dax-overview,55,Explaining DAX basics,
TRK-002,L0336,LVL-003,DA-T04,Data Analysis,Visualization,Tableau: Introduction and Basics,advanced,tutorial,https://youtu.be/TPMlZxRRaBQ,https://www.tableau.com/learn/training,60,Introduction to Tableau,
TRK-002,L0337,LVL-003,DA-T04,Data Analysis,Visualization,Project: Business KPIs Dashboard with Plotly Dash,advanced,full_project,https://youtu.be/TmhQCQr_DCA,,150,Business KPIs dashboard project,
TRK-002,L0338,LVL-003,DA-T04,Data Analysis,Visualization,Article: Data Viz Best Practices - Storytelling with Data,advanced,article,,https://www.storytellingwithdata.com/blog,0,Best data visualization reference,
TRK-002,L0339,LVL-003,DA-T05,Data Analysis,SQL,SQL: Window Functions - ROW_NUMBER RANK DENSE_RANK,advanced,tutorial,https://youtu.be/H6OTMoXjNiM,https://mode.com/sql-tutorial/sql-window-functions,55,Explaining SQL window functions,
TRK-002,L0340,LVL-003,DA-T05,Data Analysis,SQL,SQL: Window Functions - LEAD LAG FIRST_VALUE,advanced,tutorial,https://youtu.be/H6OTMoXjNiM,,45,Explaining LEAD and LAG functions,
TRK-002,L0341,LVL-003,DA-T05,Data Analysis,SQL,SQL: Window Functions - PARTITION BY,advanced,tutorial,https://youtu.be/H6OTMoXjNiM,,40,Explaining PARTITION BY clause,
TRK-002,L0342,LVL-003,DA-T05,Data Analysis,SQL,SQL: Advanced CTEs & Recursive Queries,advanced,tutorial,https://youtu.be/m1KcNV-Zhmc,,50,Explaining recursive CTEs,
TRK-002,L0343,LVL-003,DA-T05,Data Analysis,SQL,SQL: Stored Procedures,advanced,tutorial,https://youtu.be/NrBJmtD0kEw,,45,Explaining stored procedures,
TRK-002,L0344,LVL-003,DA-T05,Data Analysis,SQL,SQL: Triggers & Views,advanced,tutorial,https://youtu.be/BHwzDmr6d7s,,40,Explaining triggers and views,
TRK-002,L0345,LVL-003,DA-T05,Data Analysis,SQL,SQL: Query Optimization & Execution Plan,advanced,tutorial,https://youtu.be/BHwzDmr6d7s,https://use-the-index-luke.com,55,Explaining query optimization,
TRK-002,L0346,LVL-003,DA-T05,Data Analysis,SQL,SQL: Indexes in Detail,advanced,tutorial,https://youtu.be/BHwzDmr6d7s,https://use-the-index-luke.com,45,Explaining database indexes,
TRK-002,L0347,LVL-003,DA-T05,Data Analysis,SQL,Project: Full Retail Analytics SQL Project,advanced,full_project,https://youtu.be/wX4kBa_TzDc,,150,Retail analytics SQL project,
TRK-002,L0348,LVL-003,DA-T05,Data Analysis,SQL,Article: Use The Index Luke,advanced,article,,https://use-the-index-luke.com,0,Deepest SQL performance reference,
